,responseTime_unixtimestamp,Attention,Stress
5544,1558353775,3,3
5545,1558353873,1,1
5546,1558354153,3,0
5547,1558354156,-1,2
5548,1558354310,3,-3
5549,1558354320,0,2
5550,1558354379,1,3
5551,1558354437,2,-2
5552,1558354439,0,0
5553,1558354640,1,0
5554,1558354727,1,1
5555,1558354878,1,0
5556,1558355240,2,2
5557,1558356447,1,2
5558,1558356447,1,2
5559,1558356447,1,2
5560,1558356447,1,2
5561,1558356681,2,2
5562,1558356842,-2,0
5563,1558357035,0,1
5564,1558357113,-2,-2
5565,1558357130,3,0
5566,1558357130,3,0
5567,1558357130,3,0
5568,1558357177,1,0
5569,1558357223,0,-1
5570,1558357298,1,-2
5571,1558357315,3,-3
5572,1558357981,1,2
5573,1558358708,2,-2
5574,1558360372,0,0
5575,1558360639,1,2
5576,1558360646,2,-3
5577,1558361057,0,0
5578,1558361057,0,0
5579,1558361057,0,0
5580,1558363284,1,0
5581,1558363417,-1,1
5582,1558364018,1,2
5583,1558364971,2,1
5584,1558364971,2,1
5585,1558368927,2,-1
5586,1558372467,3,0
5587,1558375064,-2,2
5588,1558378158,0,-1
5589,1558389332,3,0
5590,1558399150,1,2
5591,1558400089,0,-1
5592,1558400539,0,1
5593,1558400624,1,-2
5594,1558400899,2,1
5595,1558401335,2,-3
5596,1558401497,1,0
5597,1558401531,3,-2
5598,1558401996,1,1
5599,1558402052,-3,2
5600,1558402492,1,1
5601,1558402498,3,-3
5602,1558402561,1,0
5603,1558403651,2,1
5604,1558403766,-1,1
5605,1558403790,3,-1
5606,1558403809,3,0
5607,1558404231,1,-1
5608,1558404263,0,3
5609,1558404266,-2,1
5610,1558404297,1,-2
5611,1558404462,2,2
5612,1558404501,1,1
5613,1558404522,1,1
5614,1558404564,1,1
5615,1558404906,3,-3
5616,1558404921,-3,-1
5617,1558405162,-1,-1
5618,1558405229,-1,0
5619,1558405610,-2,-2
5620,1558405643,-2,0
5621,1558405945,3,2
5622,1558406126,-2,1
5623,1558406192,1,2
5624,1558406611,1,-1
5625,1558406668,0,1
5626,1558407366,1,1
5627,1558407381,-2,1
5628,1558407563,1,1
5629,1558407783,2,-1
5630,1558407981,1,-3
5631,1558408019,-3,3
5632,1558408133,-1,1
5633,1558408161,-1,-2
5634,1558408245,-3,1
5635,1558408256,-2,1
5636,1558408260,1,0
5637,1558408397,0,-1
5638,1558408621,1,0
5639,1558408760,0,0
5640,1558409511,-1,1
5641,1558410070,0,1
5642,1558410213,1,-1
5643,1558410469,-2,1
5644,1558410569,0,0
5645,1558410716,1,-2
5646,1558410842,3,-2
5647,1558410910,1,1
5648,1558410941,-2,1
5649,1558411013,1,-1
5650,1558411067,0,0
5651,1558411079,2,1
5652,1558411199,-2,-1
5653,1558411228,1,1
5654,1558411305,2,1
5655,1558411357,3,1
5656,1558411367,-1,-1
5657,1558411825,1,1
5658,1558412343,0,0
5659,1558412409,0,0
5660,1558412702,1,0
5661,1558413228,3,3
5662,1558413497,1,1
5663,1558413508,-3,2
5664,1558413511,2,-2
5665,1558413518,1,-2
5666,1558413591,0,0
5667,1558413615,0,1
5668,1558413682,3,3
5669,1558413682,3,3
5670,1558413739,-2,2
5671,1558413740,-1,1
5672,1558413835,1,-2
5673,1558413847,-3,1
5674,1558413861,2,-2
5675,1558413947,2,3
5676,1558414001,1,0
5677,1558415227,3,-2
5678,1558415325,2,2
5679,1558415960,-2,0
5680,1558416034,0,-1
5681,1558416094,-1,-1
5682,1558416103,0,0
5683,1558416257,1,2
5684,1558416260,-1,-1
5685,1558416324,-3,1
5686,1558416345,1,1
5687,1558416382,1,1
5688,1558416413,0,-1
5689,1558416434,2,-2
5690,1558416477,-1,1
5691,1558416479,2,-3
5692,1558416627,1,-1
5693,1558416645,0,0
5694,1558416661,2,2
5695,1558416823,-2,2
5696,1558416829,0,-1
5697,1558417585,2,1
5698,1558417590,3,1
5699,1558417590,3,1
5700,1558417642,-1,1
5701,1558418107,1,1
5702,1558418121,-1,-1
5703,1558418596,-2,0
5704,1558418847,2,-1
5705,1558418853,2,-2
5706,1558418898,1,-1
5707,1558419063,-2,-2
5708,1558419190,1,2
5709,1558419208,-2,0
5710,1558419212,0,0
5711,1558419264,3,2
5712,1558419324,1,-2
5713,1558419329,1,1
5714,1558419495,1,3
5715,1558419495,1,3
5716,1558419616,1,2
5717,1558421213,2,1
5718,1558421216,-3,-2
5719,1558421294,0,-1
5720,1558421294,0,-1
5721,1558421354,2,1
5722,1558421476,-3,-1
5723,1558421571,0,-2
5724,1558421611,-1,2
5725,1558421771,3,1
5726,1558421872,0,1
5727,1558421906,2,2
5728,1558421968,2,1
5729,1558421970,0,0
5730,1558421981,0,0
5731,1558422009,-1,-1
5732,1558422009,3,3
5733,1558422124,2,3
5734,1558422534,2,2
5735,1558423048,2,3
5736,1558423246,1,-3
5737,1558423537,0,2
5738,1558423819,-2,-1
5739,1558423842,1,0
5740,1558424115,3,3
5741,1558424181,0,0
5742,1558424245,1,1
5743,1558424260,2,2
5744,1558424296,1,0
5745,1558424302,-3,-2
5746,1558424326,3,0
5747,1558424492,1,2
5748,1558424493,-1,0
5749,1558424519,-3,-2
5750,1558424537,-1,1
5751,1558424588,3,-3
5752,1558424604,3,2
5753,1558424665,1,1
5754,1558424736,1,2
5755,1558424902,-2,2
5756,1558426854,1,-1
5757,1558426968,2,-2
5758,1558427069,0,0
5759,1558427069,0,0
5760,1558427117,0,1
5761,1558427120,3,-3
5762,1558427137,1,-1
5763,1558427144,3,-2
5764,1558427157,2,1
5765,1558427245,3,2
5766,1558427293,1,0
5767,1558427330,3,3
5768,1558427501,-2,-2
5769,1558427542,-1,-2
5770,1558427732,2,0
5771,1558427925,1,2
5772,1558428518,1,-2
5773,1558428951,0,0
5774,1558428995,-3,1
5775,1558429416,0,-1
5776,1558429451,0,0
5777,1558429548,2,1
5778,1558429671,-1,-1
5779,1558429744,-1,2
5780,1558429914,0,0
5781,1558429975,1,3
5782,1558429975,1,3
5783,1558430116,-1,1
5784,1558430195,0,0
5785,1558430195,-3,-1
5786,1558430259,2,0
5787,1558430290,3,-1
5788,1558430375,2,3
5789,1558430720,-2,-2
5790,1558430731,3,-1
5791,1558430847,1,1
5792,1558432394,3,-3
5793,1558432573,1,-2
5794,1558432589,2,-1
5795,1558432596,-2,0
5796,1558432640,-1,2
5797,1558432643,2,-1
5798,1558432646,0,-1
5799,1558432746,1,-1
5800,1558432748,0,1
5801,1558432838,1,1
5802,1558432989,0,-2
5803,1558432999,-2,1
5804,1558433161,3,2
5805,1558433161,3,2
5806,1558433292,-2,2
5807,1558433644,-1,-1
5808,1558433648,1,-2
5809,1558433839,2,-1
5810,1558434828,1,-1
5811,1558435066,-2,0
5812,1558435326,-2,2
5813,1558435393,3,1
5814,1558435457,-1,-2
5815,1558435632,0,0
5816,1558435632,0,0
5817,1558435640,0,1
5818,1558435674,1,1
5819,1558435674,1,1
5820,1558435674,1,1
5821,1558435686,3,2
5822,1558435742,2,0
5823,1558435774,2,0
5824,1558436213,-2,1
5825,1558436656,1,-1
5826,1558436657,1,-1
5827,1558437075,1,-1
5828,1558437209,3,1
5829,1558437241,2,-2
5830,1558437486,1,1
5831,1558437574,1,-1
5832,1558437929,1,0
5833,1558437982,2,-1
5834,1558438068,0,-1
5835,1558438251,-1,-1
5836,1558438312,3,3
5837,1558438372,1,1
5838,1558439216,2,1
5839,1558439661,1,2
5840,1558439697,2,2
5841,1558440160,0,0
5842,1558440160,0,0
5843,1558440160,0,0
5844,1558440566,3,2
5845,1558440771,2,-1
5846,1558440790,-2,1
5847,1558440800,3,-3
5848,1558440917,2,-1
5849,1558440957,2,2
5850,1558440957,0,0
5851,1558440959,3,3
5852,1558440960,-3,-2
5853,1558441178,2,2
5854,1558441325,1,-2
5855,1558441337,3,2
5856,1558442545,2,0
5857,1558442717,-2,1
5858,1558442951,-1,-2
5859,1558443061,-1,1
5860,1558443146,0,-1
5861,1558443374,2,2
5862,1558443382,2,-2
5863,1558443658,-1,-1
5864,1558443725,2,-1
5865,1558443908,3,-1
5866,1558445660,3,-2
5867,1558445740,0,1
5868,1558445796,-1,-2
5869,1558448131,3,-2
5870,1558449831,3,-2
5871,1558452235,-3,1
5872,1558452642,-1,1
5873,1558455062,2,0
5874,1558457556,0,0
5875,1558460781,2,-2
5876,1558483542,1,2
5877,1558483796,1,1
5878,1558487026,-1,1
5879,1558487178,-1,-1
5880,1558487295,0,1
5881,1558487474,0,0
5882,1558487595,1,0
5883,1558487695,1,2
5884,1558487829,1,-1
5885,1558487888,0,0
5886,1558487966,2,1
5887,1558488080,-2,1
5888,1558488328,-2,0
5889,1558488435,-1,2
5890,1558488447,0,0
5891,1558489109,3,3
5892,1558489293,2,0
5893,1558489364,2,2
5894,1558489582,-1,-1
5895,1558489776,1,2
5896,1558489999,0,0
5897,1558490536,-3,-2
5898,1558490635,1,1
5899,1558490827,-1,2
5900,1558490893,-1,-1
5901,1558490900,0,-1
5902,1558491015,0,-1
5903,1558491015,0,-1
5904,1558491077,1,0
5905,1558491180,-2,1
5906,1558491561,3,3
5907,1558492256,-1,1
5908,1558492270,-1,1
5909,1558492638,3,-3
5910,1558492760,-1,2
5911,1558492863,0,2
5912,1558493070,2,1
5913,1558493165,-2,1
5914,1558493217,1,-1
5915,1558493386,3,3
5916,1558493386,3,3
5917,1558493471,3,-2
5918,1558493502,1,-1
5919,1558493679,-1,-1
5920,1558493836,1,2
5921,1558494126,3,-3
5922,1558494256,1,-1
5923,1558494368,0,-1
5924,1558494607,1,-1
5925,1558494704,3,2
5926,1558494715,0,1
5927,1558494912,1,1
5928,1558494990,1,0
5929,1558495070,1,-2
5930,1558496410,3,-1
5931,1558496421,2,-3
5932,1558496492,-1,-2
5933,1558496862,-3,1
5934,1558496981,1,1
5935,1558497111,2,-1
5936,1558497115,-1,-1
5937,1558497136,3,-1
5938,1558497215,1,0
5939,1558497264,2,0
5940,1558497277,-2,0
5941,1558497425,1,-1
5942,1558497441,1,0
5943,1558497463,0,1
5944,1558497463,0,1
5945,1558497494,1,0
5946,1558497563,-3,-3
5947,1558497609,1,-2
5948,1558497637,-1,0
5949,1558497687,1,-3
5950,1558498101,1,1
5951,1558499492,3,1
5952,1558499508,3,-1
5953,1558499546,0,-1
5954,1558499687,-1,-1
5955,1558499719,-2,1
5956,1558499756,0,0
5957,1558499808,0,-2
5958,1558499843,-1,-1
5959,1558499887,1,1
5960,1558499893,0,-1
5961,1558499905,2,-2
5962,1558500410,-1,2
5963,1558500570,2,2
5964,1558502238,1,1
5965,1558502310,-1,-2
5966,1558502494,-1,1
5967,1558502658,0,0
5968,1558502661,2,-3
5969,1558502719,-3,2
5970,1558502906,1,2
5971,1558502926,1,-3
5972,1558503025,1,-1
5973,1558503064,-2,1
5974,1558503065,-1,2
5975,1558503069,-2,0
5976,1558503362,2,2
5977,1558504591,1,-2
5978,1558505012,0,2
5979,1558505059,3,-1
5980,1558505249,1,1
5981,1558505288,-1,0
5982,1558505320,-1,1
5983,1558505360,-1,-1
5984,1558505379,-1,-2
5985,1558505507,0,0
5986,1558505540,-3,2
5987,1558505786,1,3
5988,1558505803,1,-1
5989,1558506066,0,0
5990,1558506835,-1,-2
5991,1558507218,3,-3
5992,1558507255,-2,-2
5993,1558507452,-1,0
5994,1558507465,1,-1
5995,1558507835,0,1
5996,1558507837,0,1
5997,1558508060,3,-3
5998,1558508115,-3,-3
5999,1558508121,-2,0
6000,1558508180,3,-3
6001,1558508300,3,-3
6002,1558508336,-2,1
6003,1558508346,1,-1
6004,1558508420,-2,2
6005,1558508495,3,3
6006,1558508558,-2,1
6007,1558508689,-3,3
6008,1558509505,1,2
6009,1558509662,3,3
6010,1558509662,3,3
6011,1558510265,2,-2
6012,1558510517,-3,3
6013,1558510575,3,-2
6014,1558510657,1,-1
6015,1558510715,1,2
6016,1558510759,1,1
6017,1558510770,3,-3
6018,1558510814,-1,0
6019,1558510883,3,0
6020,1558510883,3,0
6021,1558510966,-1,0
6022,1558511007,2,-2
6023,1558511063,-1,0
6024,1558511082,0,1
6025,1558511181,1,1
6026,1558511567,2,3
6027,1558513188,2,-2
6028,1558513277,1,-2
6029,1558513311,0,-3
6030,1558513407,-1,1
6031,1558513410,0,1
6032,1558513411,0,0
6033,1558513449,-3,1
6034,1558513579,1,-1
6035,1558513586,0,-1
6036,1558513712,3,-3
6037,1558513712,3,-3
6038,1558513768,0,0
6039,1558513906,2,-1
6040,1558514071,2,1
6041,1558514227,0,1
6042,1558514233,-1,1
6043,1558514706,2,-2
6044,1558514847,-1,-2
6045,1558515978,3,-3
6046,1558516120,1,1
6047,1558516190,-3,0
6048,1558516208,-1,-2
6049,1558516291,-3,-2
6050,1558516293,0,0
6051,1558516303,3,3
6052,1558516377,1,1
6053,1558516383,0,-2
6054,1558516397,-2,-2
6055,1558516406,0,0
6056,1558516421,3,-2
6057,1558516451,-2,2
6058,1558516582,3,-3
6059,1558516603,1,1
6060,1558516613,3,-1
6061,1558516688,2,3
6062,1558517442,1,-2
6063,1558517640,-3,3
6064,1558518514,-1,0
6065,1558518631,1,-2
6066,1558518710,0,-3
6067,1558518813,-1,1
6068,1558518890,1,1
6069,1558518914,-1,-1
6070,1558518943,1,-1
6071,1558518955,-1,1
6072,1558518985,2,0
6073,1558519031,-3,-1
6074,1558519157,0,0
6075,1558519179,2,-1
6076,1558519198,-2,1
6077,1558519220,3,-3
6078,1558519329,3,-3
6079,1558519471,2,-1
6080,1558520976,0,1
6081,1558521065,1,-2
6082,1558521229,1,-1
6083,1558521348,0,0
6084,1558521442,-1,1
6085,1558521682,2,2
6086,1558521757,-2,1
6087,1558521762,-1,-1
6088,1558521805,0,-2
6089,1558521841,-1,0
6090,1558521964,0,-1
6091,1558521978,1,-2
6092,1558522075,1,-1
6093,1558522076,3,-1
6094,1558522199,1,3
6095,1558522285,-1,2
6096,1558522649,-2,1
6097,1558522932,1,-2
6098,1558523330,0,0
6099,1558523379,3,-3
6100,1558524103,-2,1
6101,1558524227,1,1
6102,1558524252,-2,1
6103,1558524479,-1,2
6104,1558524489,2,2
6105,1558524498,1,-1
6106,1558524558,-1,-2
6107,1558524607,-2,-2
6108,1558524655,0,0
6109,1558524721,-1,-1
6110,1558525235,3,-2
6111,1558526733,3,0
6112,1558526824,-2,2
6113,1558526862,-2,-1
6114,1558526880,1,2
6115,1558526905,-1,0
6116,1558526926,-3,2
6117,1558527223,0,1
6118,1558527225,1,1
6119,1558527246,2,-1
6120,1558527280,-1,0
6121,1558527293,-2,2
6122,1558527403,-1,1
6123,1558527476,0,0
6124,1558527584,-2,-2
6125,1558528258,1,-2
6126,1558528670,2,3
6127,1558528735,3,-1
6128,1558528777,1,1
6129,1558528813,3,-3
6130,1558528813,3,-3
6131,1558528827,1,-2
6132,1558529291,-1,-1
6133,1558529390,0,2
6134,1558529520,-2,1
6135,1558529607,2,-2
6136,1558529718,-3,1
6137,1558529733,0,2
6138,1558529774,3,-3
6139,1558529869,2,-2
6140,1558529913,2,-1
6141,1558529916,3,-2
6142,1558529969,-2,1
6143,1558530092,2,1
6144,1558530123,1,0
6145,1558530896,2,2
6146,1558531059,3,0
6147,1558531435,0,-1
6148,1558531789,1,-2
6149,1558532208,-2,2
6150,1558532286,3,2
6151,1558533499,1,-2
6152,1558534156,0,1
6153,1558534156,0,1
6154,1558534826,0,-1
6155,1558534826,0,-1
6156,1558535289,1,0
6157,1558536111,1,1
6158,1558539097,0,-1
6159,1558540574,-3,2
6160,1558542695,3,-1
6161,1558544138,-3,1
6162,1558545246,-1,1
6163,1558575044,1,-1
6164,1558578158,-1,-1
6165,1558578428,-2,1
6166,1558580945,-2,2
6167,1558584137,-1,-2
6168,1558586657,2,-1
6169,1558589587,-2,-2
6170,1558592331,-3,1
6171,1558594880,2,-1
6172,1558597641,3,1
