country,region,year,co2,gdp,population,child_mortality,life
Austria,Europe & Central Asia,1964,5.37,13915,7220812,34.2,70.16
Austria,Europe & Central Asia,1965,5.23,14213,7268015,32.7,69.95
Austria,Europe & Central Asia,1966,5.34,14898,7312775,31.5,70.26
Austria,Europe & Central Asia,1967,5.4,15228,7355039,30.5,70.14
Austria,Europe & Central Asia,1968,5.69,15814,7394601,29.8,70.29
Austria,Europe & Central Asia,1969,5.98,16743,7431574,29.3,70.06
Austria,Europe & Central Asia,1970,6.74,17865,7465908,29,70.11
Austria,Europe & Central Asia,1971,6.91,18698,7497731,28.7,70.31
Austria,Europe & Central Asia,1972,7.41,19747,7526469,28,70.63
Austria,Europe & Central Asia,1973,7.91,20602,7550638,26.8,71.21
Austria,Europe & Central Asia,1974,7.54,21381,7568347,25.1,71.2
Austria,Europe & Central Asia,1975,7.12,21364,7578498,23.1,71.33
Austria,Europe & Central Asia,1976,7.65,22385,7580564,21.1,71.82
Austria,Europe & Central Asia,1977,7.36,23427,7575669,19.4,72.17
Austria,Europe & Central Asia,1978,7.54,23364,7566450,18.1,72.25
Austria,Europe & Central Asia,1979,8.09,24684,7556551,17.1,72.56
Austria,Europe & Central Asia,1980,6.87,25259,7548798,16.3,72.7
Austria,Europe & Central Asia,1981,7.38,25187,7544359,15.5,73.02
Austria,Europe & Central Asia,1982,7.09,25637,7543194,14.8,73.18
Austria,Europe & Central Asia,1983,6.84,26435,7545472,14.1,73.25
Austria,Europe & Central Asia,1984,7.17,26522,7550960,13.3,73.79
Austria,Europe & Central Asia,1985,7.18,27100,7559621,12.6,74.01
Austria,Europe & Central Asia,1986,7.09,27707,7570906,11.8,74.49
Austria,Europe & Central Asia,1987,7.56,28136,7585345,11.1,74.93
Austria,Europe & Central Asia,1988,6.96,28951,7605095,10.5,75.41
Austria,Europe & Central Asia,1989,7.04,30067,7632984,10,75.5
Austria,Europe & Central Asia,1990,7.47,31053,7670513,9.5,75.77
Austria,Europe & Central Asia,1991,7.93,31802,7719577,9,75.83
Austria,Europe & Central Asia,1992,7.24,32113,7778255,8.5,76.04
Austria,Europe & Central Asia,1993,7.24,32017,7839625,8,76.27
Austria,Europe & Central Asia,1994,7.18,32660,7894229,7.4,76.59
Austria,Europe & Central Asia,1995,7.48,33480,7935624,6.8,76.83
Austria,Europe & Central Asia,1996,7.88,34237,7960464,6.4,77.1
Austria,Europe & Central Asia,1997,7.8,34952,7971553,6,77.5
Austria,Europe & Central Asia,1998,7.92,36157,7976117,5.8,77.87
Austria,Europe & Central Asia,1999,7.68,37382,7984694,5.6,78.05
Austria,Europe & Central Asia,2000,7.72,38548,8004712,5.5,78.33
Austria,Europe & Central Asia,2001,8.14,38919,8038480,5.4,78.83
Austria,Europe & Central Asia,2002,8.25,39370,8083059,5.3,78.96
Austria,Europe & Central Asia,2003,8.83,39475,8134235,5.2,78.96
Austria,Europe & Central Asia,2004,8.81,40292,8185553,5,79.47
Austria,Europe & Central Asia,2005,8.99,40875,8232196,4.9,79.64
Austria,Europe & Central Asia,2006,8.71,42036,8273208,4.8,80.1
Austria,Europe & Central Asia,2007,8.39,43418,8309783,4.6,80.3
Austria,Europe & Central Asia,2008,8.28,43952,8341806,4.6,80.51
Austria,Europe & Central Asia,2009,7.49,42171,8369639,4.5,80.392
Austria,Europe & Central Asia,2010,8.03,42861,8393644,4.4,80.595
Austria,Europe & Central Asia,2011,7.69,44029,8413429,4.2,80.785
Austria,Europe & Central Asia,2012,7.31,44216,8428915,4,80.965
Austria,Europe & Central Asia,2013,7.28,44059,8441263,3.9,81.137
Azerbaijan,Europe & Central Asia,1964,6.75,5751,4440733,93.61,62.701
Azerbaijan,Europe & Central Asia,1965,6.95,6012,4574500,90.2,63.117
Azerbaijan,Europe & Central Asia,1966,7.14,6241,4702919,86.86,63.533
Azerbaijan,Europe & Central Asia,1967,7.28,6458,4826262,83.54,63.945
Azerbaijan,Europe & Central Asia,1968,7.3,6778,4944932,80.41,64.342
Azerbaijan,Europe & Central Asia,1969,7.44,6819,5059921,77.44,64.712
Azerbaijan,Europe & Central Asia,1970,7.66,7285,5172002,75.11,65.035
Azerbaijan,Europe & Central Asia,1971,7.97,7416,5281238,72.93,65.287
Azerbaijan,Europe & Central Asia,1972,8.23,7395,5387375,71.36,65.457
Azerbaijan,Europe & Central Asia,1973,8.43,7952,5490572,74.39,65.545
Azerbaijan,Europe & Central Asia,1974,8.6,8076,5591016,77.55,65.554
Azerbaijan,Europe & Central Asia,1975,8.89,7994,5688997,80.85,65.496
Azerbaijan,Europe & Central Asia,1976,9.08,8263,5784587,84.29,65.387
Azerbaijan,Europe & Central Asia,1977,9.24,8351,5878259,87.87,65.254
Azerbaijan,Europe & Central Asia,1978,9.41,8456,5971198,91.6,65.124
Azerbaijan,Europe & Central Asia,1979,9.33,8315,6064905,95.5,65.017
Azerbaijan,Europe & Central Asia,1980,9.55,8228,6160502,120.86,64.964
Azerbaijan,Europe & Central Asia,1981,9.22,8205,6258490,120.54,64.996
Azerbaijan,Europe & Central Asia,1982,9.25,8307,6358780,108.2,65.108
Azerbaijan,Europe & Central Asia,1983,9.23,8469,6461139,105.7,65.283
Azerbaijan,Europe & Central Asia,1984,9.16,8466,6565062,103.3,65.499
Azerbaijan,Europe & Central Asia,1985,9.72,8435,6670151,101.1,65.695
Azerbaijan,Europe & Central Asia,1986,9.59,8673,6775858,99,65.796
Azerbaijan,Europe & Central Asia,1987,9.82,8679,6882160,97.2,65.757
Azerbaijan,Europe & Central Asia,1988,9.93,8760,6989708,95.8,65.567
Azerbaijan,Europe & Central Asia,1989,9.56,8814,7099449,94.9,65.246
Azerbaijan,Europe & Central Asia,1990,8.82,8513,7211692,94.7,64.858
Azerbaijan,Europe & Central Asia,1991,8.37,8323,7327570,95,64.494
Azerbaijan,Europe & Central Asia,1992,7.53,6346,7445925,95.4,64.245
Azerbaijan,Europe & Central Asia,1993,6.39,4806,7562075,95.7,64.171
Azerbaijan,Europe & Central Asia,1994,5.46,3808,7669735,95.5,64.291
Azerbaijan,Europe & Central Asia,1995,4.29,3320,7764798,94.3,64.591
Azerbaijan,Europe & Central Asia,1996,3.98,3329,7845310,92.1,65.023
Azerbaijan,Europe & Central Asia,1997,3.76,3488,7913692,88.6,65.511
Azerbaijan,Europe & Central Asia,1998,3.96,3801,7975648,84.2,65.99
Azerbaijan,Europe & Central Asia,1999,3.55,4047,8039312,79.3,66.438
Azerbaijan,Europe & Central Asia,2000,3.63,4459,8110723,74,66.851
Azerbaijan,Europe & Central Asia,2001,3.51,4863,8191464,68.8,67.249
Azerbaijan,Europe & Central Asia,2002,3.58,5338,8280252,63.8,67.662
Azerbaijan,Europe & Central Asia,2003,3.66,5891,8376733,59.3,68.105
Azerbaijan,Europe & Central Asia,2004,3.8,6435,8479668,55.2,68.57
Azerbaijan,Europe & Central Asia,2005,4.02,8052,8587902,51.7,69.033
Azerbaijan,Europe & Central Asia,2006,4.54,10711,8701719,48.6,69.466
Azerbaijan,Europe & Central Asia,2007,3.5,13243,8821012,45.8,69.841
Azerbaijan,Europe & Central Asia,2008,4.02,14365,8943600,43.3,70.142
Azerbaijan,Europe & Central Asia,2009,3.57,15394,9066604,41,70.366
Azerbaijan,Europe & Central Asia,2010,3.4,15950,9187783,39,70.518
Azerbaijan,Europe & Central Asia,2011,3.66,15754,9306023,37.3,70.616
Azerbaijan,Europe & Central Asia,2012,3.84,15888,9421233,35.7,70.686
Azerbaijan,Europe & Central Asia,2013,3.8,16593,9533445,34.2,70.753
Bahamas,America,1964,8.12,18160,133709,48.56,64.189
Bahamas,America,1965,9.4,19156,140063,42.84,64.498
Bahamas,America,1966,7.47,20007,146379,37.79,64.8
Bahamas,America,1967,11.2,21048,152623,33.33,65.095
Bahamas,America,1968,10.3,21975,158644,29.4,65.383
Bahamas,America,1969,10.6,23154,164263,30,65.665
Bahamas,America,1970,15.2,21210,169367,30.6,65.943
Bahamas,America,1971,38.7,21018,173875,31.2,66.218
Bahamas,America,1972,36.5,19856,177849,31.7,66.49
Bahamas,America,1973,43.4,20957,181490,32.1,66.759
Bahamas,America,1974,39.9,17127,185091,32.2,67.027
Bahamas,America,1975,43.7,14320,188870,32.2,67.291
Bahamas,America,1976,33.5,14767,192885,31.9,67.55
Bahamas,America,1977,49.3,15790,197090,31.5,67.803
Bahamas,America,1978,32.8,17660,201474,31,68.05
Bahamas,America,1979,33.6,21812,205990,30.5,68.29
Bahamas,America,1980,37.9,22747,210600,29.9,68.524
Bahamas,America,1981,13,21634,215330,29.4,68.755
Bahamas,America,1982,10.3,22519,220188,28.9,68.984
Bahamas,America,1983,8.96,23560,225083,28.6,69.212
Bahamas,America,1984,8.07,23646,229899,28.2,69.438
Bahamas,America,1985,6.44,24154,234553,27.9,69.663
Bahamas,America,1986,5.9,24343,238989,27.3,69.886
Bahamas,America,1987,5.85,24818,243236,26.5,70.104
Bahamas,America,1988,6.22,24959,247409,25.6,70.316
Bahamas,America,1989,7.73,25109,251671,24.6,70.518
Bahamas,America,1990,7.61,24281,256128,23.5,70.705
Bahamas,America,1991,6.83,22841,260845,22.5,70.869
Bahamas,America,1992,6.74,21555,265761,21.6,71.01
Bahamas,America,1993,6.27,21222,270701,20.6,71.131
Bahamas,America,1994,6.11,21516,275426,19.6,71.239
Bahamas,America,1995,6.01,22119,279774,18.7,71.351
Bahamas,America,1996,5.88,22758,283677,17.8,71.482
Bahamas,America,1997,4.75,22971,287217,17,71.646
Bahamas,America,1998,5.79,23799,290571,16.4,71.85
Bahamas,America,1999,5.71,25193,293988,15.9,72.093
Bahamas,America,2000,5.6,25858,297651,15.7,72.37
Bahamas,America,2001,5.18,26078,301606,15.5,72.668
Bahamas,America,2002,5.1,26260,305801,15.5,72.971
Bahamas,America,2003,4.81,25387,310201,15.4,73.264
Bahamas,America,2004,5.34,25073,314739,15.4,73.538
Bahamas,America,2005,5.29,25397,319358,15.3,73.787
Bahamas,America,2006,4.96,25530,324066,15.1,74.011
Bahamas,America,2007,4.94,25412,328861,14.8,74.216
Bahamas,America,2008,4.29,24373,333661,14.5,74.407
Bahamas,America,2009,4.63,22950,338358,14.2,74.587
Bahamas,America,2010,4.58,22915,342877,13.9,74.757
Bahamas,America,2011,5.09,22689,347176,13.5,74.92
Bahamas,America,2012,5.29,22841,351275,13.2,75.079
Bahamas,America,2013,7.43,22518,355233,12.8,75.237
Bahrain,Middle East & North Africa,1964,8.74,24751,181833,138.9,57.182
Bahrain,Middle East & North Africa,1965,6.55,25662,186351,126.3,58.389
Bahrain,Middle East & North Africa,1966,3.38,26651,190734,114.7,59.526
Bahrain,Middle East & North Africa,1967,5.12,27726,195111,104,60.599
Bahrain,Middle East & North Africa,1968,5.5,28802,199818,94.1,61.611
Bahrain,Middle East & North Africa,1969,6.18,29943,205291,85,62.562
Bahrain,Middle East & North Africa,1970,12.2,31232,211878,76.8,63.45
Bahrain,Middle East & North Africa,1971,13.8,31102,219532,69.3,64.276
Bahrain,Middle East & North Africa,1972,16.1,33824,228255,62.7,65.043
Bahrain,Middle East & North Africa,1973,23.1,35688,238468,56.9,65.757
Bahrain,Middle East & North Africa,1974,21.5,36456,250683,51.8,66.421
Bahrain,Middle East & North Africa,1975,21.6,33509,265160,47.4,67.04
Bahrain,Middle East & North Africa,1976,23.2,41062,282245,43.6,67.615
Bahrain,Middle East & North Africa,1977,24.6,40589,301559,40.2,68.151
Bahrain,Middle East & North Africa,1978,24,36597,321751,37.2,68.65
Bahrain,Middle East & North Africa,1979,23.7,40292,340980,34.6,69.116
Bahrain,Middle East & North Africa,1980,21.9,44996,357957,32.3,69.549
Bahrain,Middle East & North Africa,1981,22.8,42034,372074,30.3,69.95
Bahrain,Middle East & North Africa,1982,25.5,38841,383785,28.6,70.319
Bahrain,Middle East & North Africa,1983,20.8,38395,394164,27.2,70.656
Bahrain,Middle East & North Africa,1984,22.6,41099,404829,25.9,70.965
Bahrain,Middle East & North Africa,1985,24.3,32131,416929,24.9,71.248
Bahrain,Middle East & North Africa,1986,25.4,29586,430845,24.2,71.507
Bahrain,Middle East & North Africa,1987,25.5,28401,446142,23.6,71.745
Bahrain,Middle East & North Africa,1988,26.1,31346,462184,23.3,71.967
Bahrain,Middle East & North Africa,1989,24.4,32515,477995,23.2,72.177
Bahrain,Middle East & North Africa,1990,25.1,35398,492891,23,72.382
Bahrain,Middle East & North Africa,1991,23.3,38315,506685,22.7,72.587
Bahrain,Middle East & North Africa,1992,20.8,39854,519696,22,72.794
Bahrain,Middle East & North Africa,1993,27.3,43894,532362,21,73.004
Bahrain,Middle East & North Africa,1994,26.9,42712,545329,19.6,73.22
Bahrain,Middle East & North Africa,1995,26.3,43244,559069,18.1,73.439
Bahrain,Middle East & North Africa,1996,27,43781,574914,16.6,73.661
Bahrain,Middle East & North Africa,1997,29.1,43798,592986,15.2,73.879
Bahrain,Middle East & North Africa,1998,30,44399,611237,14.1,74.092
Bahrain,Middle East & North Africa,1999,28.3,44619,626765,13.2,74.298
Bahrain,Middle East & North Africa,2000,28.1,45063,638193,12.6,74.497
Bahrain,Middle East & North Africa,2001,20,44169,642510,12.1,74.69
Bahrain,Middle East & North Africa,2002,21.4,43654,642070,11.8,74.879
Bahrain,Middle East & North Africa,2003,21.1,43914,647164,11.5,75.064
Bahrain,Middle East & North Africa,2004,21.1,44206,671760,11.2,75.247
Bahrain,Middle East & North Africa,2005,21.6,44031,724807,10.9,75.424
Bahrain,Middle East & North Africa,2006,19.6,43358,811410,10.5,75.595
Bahrain,Middle East & North Africa,2007,25.9,43251,925733,10,75.759
Bahrain,Middle East & North Africa,2008,26.7,42507,1052359,9.4,75.914
Bahrain,Middle East & North Africa,2009,23.8,40825,1169578,8.8,76.062
Bahrain,Middle East & North Africa,2010,23.6,40553,1261835,8.3,76.203
Bahrain,Middle East & North Africa,2011,22.4,40083,1323535,7.8,76.339
Bahrain,Middle East & North Africa,2012,20.5,40732,1359485,7.3,76.474
Bahrain,Middle East & North Africa,2013,23.8,42444,1377273,6.9,76.608
Bangladesh,South Asia,1964,0.055,1138,56071080,240.4,49.297
Bangladesh,South Asia,1965,0.0559,1177,57791778,236,49.652
Bangladesh,South Asia,1966,0.0551,1169,59681186,232.3,49.734
Bangladesh,South Asia,1967,0.0566,1122,61702785,229.4,49.509
Bangladesh,South Asia,1968,0.0628,1202,63703327,227.1,49.008
Bangladesh,South Asia,1969,0.0592,1195,65474474,225.4,48.307
Bangladesh,South Asia,1970,0.0585,1226,66881158,224.1,47.58
Bangladesh,South Asia,1971,0.0543,1142,67849312,223,47.046
Bangladesh,South Asia,1972,0.0519,986,68461849,222,46.874
Bangladesh,South Asia,1973,0.0663,971,68933357,220.7,47.162
Bangladesh,South Asia,1974,0.0667,1069,69567500,219.1,47.918
Bangladesh,South Asia,1975,0.0683,1035,70582168,217.1,49.061
Bangladesh,South Asia,1976,0.0763,1059,72053923,214.5,50.435
Bangladesh,South Asia,1977,0.0776,1038,73915723,211.2,51.828
Bangladesh,South Asia,1978,0.0781,1082,76066342,207.4,53.071
Bangladesh,South Asia,1979,0.0839,1101,78342736,203.3,54.093
Bangladesh,South Asia,1980,0.0938,1079,80624423,198.9,54.872
Bangladesh,South Asia,1981,0.0947,1085,82883616,194.2,55.446
Bangladesh,South Asia,1982,0.1,1071,85156396,189.4,55.921
Bangladesh,South Asia,1983,0.0932,1097,87459802,184.4,56.384
Bangladesh,South Asia,1984,0.101,1131,89828434,179.1,56.861
Bangladesh,South Asia,1985,0.11,1142,92283598,173.5,57.368
Bangladesh,South Asia,1986,0.12,1169,94825499,167.7,57.9
Bangladesh,South Asia,1987,0.121,1196,97429290,161.8,58.439
Bangladesh,South Asia,1988,0.134,1208,100062322,155.8,58.97
Bangladesh,South Asia,1989,0.13,1216,102681627,149.7,59.493
Bangladesh,South Asia,1990,0.146,1274,105256026,143.7,60.014
Bangladesh,South Asia,1991,0.147,1287,107768749,137.7,60.537
Bangladesh,South Asia,1992,0.16,1327,110225555,131.7,61.066
Bangladesh,South Asia,1993,0.153,1360,112645460,125.8,61.602
Bangladesh,South Asia,1994,0.163,1383,115059015,119.9,62.146
Bangladesh,South Asia,1995,0.192,1424,117486952,114.2,62.693
Bangladesh,South Asia,1996,0.198,1457,119928682,108.6,63.24
Bangladesh,South Asia,1997,0.202,1492,122370403,103.2,63.78
Bangladesh,South Asia,1998,0.19,1538,124803351,97.9,64.307
Bangladesh,South Asia,1999,0.196,1579,127214841,92.8,64.819
Bangladesh,South Asia,2000,0.212,1632,129592275,88,65.309
Bangladesh,South Asia,2001,0.242,1685,131944584,83.5,65.777
Bangladesh,South Asia,2002,0.247,1721,134266428,79,66.223
Bangladesh,South Asia,2003,0.257,1774,136514768,74.8,66.651
Bangladesh,South Asia,2004,0.267,1840,138633401,70.7,67.064
Bangladesh,South Asia,2005,0.275,1934,140587922,66.8,67.465
Bangladesh,South Asia,2006,0.3,2038,142353501,63,67.86
Bangladesh,South Asia,2007,0.302,2158,143956805,59.4,68.253
Bangladesh,South Asia,2008,0.333,2265,145478300,55.9,68.648
Bangladesh,South Asia,2009,0.357,2355,147030145,52.6,69.046
Bangladesh,South Asia,2010,0.394,2459,148692131,49.6,69.449
Bangladesh,South Asia,2011,0.412,2589,150493658,46.7,69.854
Bangladesh,South Asia,2012,0.433,2725,152408774,44,70.258
Bangladesh,South Asia,2013,0.442,2853,154393847,41.6,70.657
Barbados,America,1964,0.766,5681,234455,64.7,62.819
Barbados,America,1965,0.872,6309,235271,61.3,63.236
Barbados,America,1966,1.13,6544,235912,58.2,63.641
Barbados,America,1967,1.43,7223,236443,55.5,64.036
Barbados,America,1968,1.86,7705,236974,53,64.422
Barbados,America,1969,2.02,8261,237657,50.5,64.798
Barbados,America,1970,1.8,9013,238593,48.1,65.164
Barbados,America,1971,2.02,9109,239841,45.8,65.519
Barbados,America,1972,2.08,9148,241345,43.4,65.863
Barbados,America,1973,1.98,9277,242949,41.1,66.195
Barbados,America,1974,2.01,10465,244433,38.9,66.519
Barbados,America,1975,2.31,10203,245646,36.7,66.834
Barbados,America,1976,2.15,10605,246523,34.6,67.145
Barbados,America,1977,2.37,10981,247128,32.6,67.454
Barbados,America,1978,2.52,11501,247589,30.6,67.762
Barbados,America,1979,2.39,12364,248101,28.9,68.068
Barbados,America,1980,2.68,12885,248796,27.2,68.374
Barbados,America,1981,2.71,12557,249716,25.8,68.675
Barbados,America,1982,2.54,11845,250809,24.6,68.972
Barbados,America,1983,2.69,11793,252017,23.6,69.26
Barbados,America,1984,2.93,12097,253244,22.8,69.54
Barbados,America,1985,3.31,12115,254419,22,69.812
Barbados,America,1986,3.57,12619,255532,21.2,70.077
Barbados,America,1987,3.66,12828,256602,20.4,70.335
Barbados,America,1988,3.66,13162,257621,19.5,70.589
Barbados,America,1989,3.82,13524,258588,18.7,70.837
Barbados,America,1990,4.13,12992,259501,17.9,71.079
Barbados,America,1991,4.62,12573,260351,17.2,71.314
Barbados,America,1992,3.73,11911,261136,16.6,71.542
Barbados,America,1993,4.24,11995,261885,16.1,71.761
Barbados,America,1994,2.83,12437,262637,15.7,71.972
Barbados,America,1995,3.13,12587,263416,15.5,72.175
Barbados,America,1996,3.2,12783,264237,15.4,72.372
Barbados,America,1997,3.38,13564,265088,15.5,72.563
Barbados,America,1998,4.26,14081,265941,15.7,72.751
Barbados,America,1999,4.5,14400,266758,16,72.935
Barbados,America,2000,4.4,14677,267511,16.3,73.118
Barbados,America,2001,4.51,14244,268192,16.6,73.3
Barbados,America,2002,4.53,14275,268813,16.8,73.481
Barbados,America,2003,4.66,14485,269389,16.8,73.661
Barbados,America,2004,4.74,14620,269947,16.7,73.84
Barbados,America,2005,4.94,15128,270503,16.5,74.018
Barbados,America,2006,4.99,15913,271062,16.2,74.194
Barbados,America,2007,4.94,16099,271618,15.8,74.368
Barbados,America,2008,5.84,16075,272180,15.4,74.539
Barbados,America,2009,5.81,15334,272750,15.1,74.708
Barbados,America,2010,5.29,15297,273331,14.7,74.875
Barbados,America,2011,5.45,15336,273925,14.4,75.041
Barbados,America,2012,5.22,15261,274530,14.1,75.205
Barbados,America,2013,5.13,12867,275141,13.7,75.37
Belarus,Europe & Central Asia,1964,5.51,4357,8521413,33.42,73.48
Belarus,Europe & Central Asia,1965,5.79,4547,8607003,29.77,73.02
Belarus,Europe & Central Asia,1966,6.06,4712,8695396,28.91,73.38
Belarus,Europe & Central Asia,1967,6.27,4866,8785093,27.28,73.13
Belarus,Europe & Central Asia,1968,6.39,5099,8874033,26.82,73.24
Belarus,Europe & Central Asia,1969,6.59,5120,8959479,25.85,72.84
Belarus,Europe & Central Asia,1970,6.87,5461,9039503,27.88,72.32
Belarus,Europe & Central Asia,1971,7.23,5549,9113454,23.51,72.96
Belarus,Europe & Central Asia,1972,7.55,5523,9181971,23.15,72.67
Belarus,Europe & Central Asia,1973,7.82,5929,9246050,23.06,72.71
Belarus,Europe & Central Asia,1974,8.06,6108,9307285,22.72,73.01
Belarus,Europe & Central Asia,1975,8.42,6132,9367004,25.41,72.08
Belarus,Europe & Central Asia,1976,8.68,6429,9425089,24.64,71.92
Belarus,Europe & Central Asia,1977,8.92,6591,9481560,23.79,71.86
Belarus,Europe & Central Asia,1978,9.16,6769,9538046,24.38,71.72
Belarus,Europe & Central Asia,1979,9.18,6752,9596589,22.73,71.32
Belarus,Europe & Central Asia,1980,9.48,6776,9658500,23.3,71.08
Belarus,Europe & Central Asia,1981,9.23,6855,9724106,22.2,71.36
Belarus,Europe & Central Asia,1982,9.34,7039,9792555,21.3,71.49
Belarus,Europe & Central Asia,1983,9.41,7279,9862430,20.6,71.28
Belarus,Europe & Central Asia,1984,9.43,7381,9931687,20,70.65
Belarus,Europe & Central Asia,1985,10.1,7459,9998503,19.4,70.86
